weak,t,model,id,split,squared_residual,squared_gap
external_v500,0.3,radial,3630,test,0.0001269907929103214,0.00012702988118141274
external_v500,0.3,radial,1841,test,5.390584936378583e-05,5.3923026201101624e-05
external_v500,0.3,radial,3028,test,7.958624913740617e-05,7.957077113061989e-05
external_v500,0.3,radial,2347,test,2.7220183356508772e-05,2.7168747442217035e-05
external_v500,0.3,radial,4021,test,5.276553930717487e-05,5.2742817676240814e-05
external_v500,0.3,score_scale_radial,713,fit,3.11856186788366e-05,3.0486516412793176e-05
external_v500,0.3,score_scale_radial,3623,fit,3.6276683328192116e-05,3.6181891827112096e-05
external_v500,0.3,score_scale_radial,3296,fit,5.5152315519365134e-05,5.517850583297575e-05
external_v500,0.3,score_scale_radial,4345,fit,2.6857345935740893e-05,2.743935210631051e-05
external_v500,0.3,score_scale_radial,2364,fit,2.780536240953356e-05,2.7438258306122738e-05
external_v500,0.3,score_scale_radial,3510,fit,3.677366281184792e-05,3.658951509155468e-05
external_v500,0.3,score_scale_radial,4640,fit,2.7533137432595268e-05,2.792242114770592e-05
external_v500,0.3,score_scale_radial,1298,fit,2.6679859059614487e-05,2.6712413762936922e-05
external_v500,0.3,score_scale_radial,708,fit,3.724005636861371e-05,3.795185130583732e-05
external_v500,0.3,score_scale_radial,1505,fit,4.1273521386551036e-05,4.189986153174883e-05
external_v500,0.3,score_scale_radial,2304,fit,3.698488061590888e-05,3.70927762918337e-05
external_v500,0.3,score_scale_radial,307,fit,4.6267924914786e-05,4.6261953796272726e-05
external_v500,0.3,score_scale_radial,4093,fit,1.8331640209576228e-05,1.8173944704554334e-05
external_v500,0.3,score_scale_radial,769,fit,8.251204781064336e-05,8.238441426785448e-05
external_v500,0.3,score_scale_radial,3769,fit,4.0835285868382505e-05,4.190969600631384e-05
external_v500,0.3,score_scale_radial,1780,fit,4.4661524774158466e-05,4.521024508006776e-05
external_v500,0.3,score_scale_radial,2797,test,5.7124859948910655e-05,5.817571411522081e-05
external_v500,0.3,score_scale_radial,2744,test,0.00015437284277401055,0.00015732408754647186
external_v500,0.3,score_scale_radial,2114,test,1.46941611449604e-05,1.4454344880976324e-05
external_v500,0.3,score_scale_radial,843,test,7.006871890913241e-05,7.084545102425224e-05
external_v500,0.3,score_scale_radial,3732,test,5.718529305517766e-05,5.782093580569205e-05
external_v500,0.3,score_scale_radial,3823,test,3.0346613013498697e-05,3.0472202038781788e-05
external_v500,0.3,score_scale_radial,2922,test,4.599291889991692e-05,4.587696201883274e-05
external_v500,0.3,score_scale_radial,1517,test,6.65742302855807e-05,6.742301319695873e-05
external_v500,0.3,score_scale_radial,1686,test,4.000223533940922e-05,3.951929281086726e-05
external_v500,0.3,score_scale_radial,4998,test,2.9778525468844417e-05,2.8535995508434653e-05
external_v500,0.3,score_scale_radial,151,test,2.085321909521628e-05,2.1232542468053976e-05
external_v500,0.3,score_scale_radial,3630,test,0.00012804238754802563,0.00012702988118141274
external_v500,0.3,score_scale_radial,1841,test,5.366254766081741e-05,5.3923026201101624e-05
external_v500,0.3,score_scale_radial,3028,test,8.0156364947439e-05,7.957077113061989e-05
external_v500,0.3,score_scale_radial,2347,test,2.6578449428500202e-05,2.7168747442217035e-05
external_v500,0.3,score_scale_radial,4021,test,5.3822338046852366e-05,5.2742817676240814e-05
depth4,0.5,score_scale,713,fit,0.023642164741244094,0.02385481045261053
depth4,0.5,score_scale,3623,fit,0.03146108363253707,0.03222934408055981
depth4,0.5,score_scale,3296,fit,0.04335140512295251,0.04674868702414453
depth4,0.5,score_scale,4345,fit,0.02910633704813034,0.028214359878682628
depth4,0.5,score_scale,2364,fit,0.025511714071006893,0.02652462847315726
depth4,0.5,score_scale,3510,fit,0.04634639192748531,0.04711501170781368
depth4,0.5,score_scale,4640,fit,0.04367933827414443,0.042618265816820426
depth4,0.5,score_scale,1298,fit,0.025203834177623702,0.024411147831706143
depth4,0.5,score_scale,708,fit,0.029168608206030875,0.02975166414156666
depth4,0.5,score_scale,1505,fit,0.029624787465768795,0.03244390864707884
depth4,0.5,score_scale,2304,fit,0.03181125788792086,0.03420546779967045
depth4,0.5,score_scale,307,fit,0.03439830089834049,0.03374311449050371
depth4,0.5,score_scale,4093,fit,0.022161597582496598,0.021182929271358952
depth4,0.5,score_scale,769,fit,0.03990281376581317,0.04085853230282302
depth4,0.5,score_scale,3769,fit,0.03519073583373408,0.03509669679107622
depth4,0.5,score_scale,1780,fit,0.032642280273138785,0.03173878635923254
depth4,0.5,score_scale,2797,test,0.04454980284622985,0.04572939648576811
depth4,0.5,score_scale,2744,test,0.06006584750403525,0.06517610064500368
depth4,0.5,score_scale,2114,test,0.04092561541943295,0.04162654354769738
depth4,0.5,score_scale,843,test,0.040501307326093694,0.0435176284874876
depth4,0.5,score_scale,3732,test,0.05191086261793779,0.05335906612243064
depth4,0.5,score_scale,3823,test,0.0478649798271389,0.04953565677519497
depth4,0.5,score_scale,2922,test,0.049247510477710574,0.048943581070628114
depth4,0.5,score_scale,1517,test,0.03240491478711209,0.032783475559983746
depth4,0.5,score_scale,1686,test,0.02508007347023386,0.02500420105782033
depth4,0.5,score_scale,4998,test,0.019501813053936702,0.020473221625576882
depth4,0.5,score_scale,151,test,0.0336450058298562,0.03431094550259127
depth4,0.5,score_scale,3630,test,0.042647216829453286,0.04418209497906399
depth4,0.5,score_scale,1841,test,0.042093823509539385,0.04374031184513354
depth4,0.5,score_scale,3028,test,0.04258456815522845,0.04622022885798063
depth4,0.5,score_scale,2347,test,0.030802505056494706,0.03227805064409632
depth4,0.5,score_scale,4021,test,0.04269990569207023,0.04262951757116128
depth4,0.5,radial,713,fit,0.023956374476222696,0.02385481045261053
depth4,0.5,radial,3623,fit,0.03212841760067017,0.03222934408055981
depth4,0.5,radial,3296,fit,0.04764315457352046,0.04674868702414453
depth4,0.5,radial,4345,fit,0.027568036526317386,0.028214359878682628
depth4,0.5,radial,2364,fit,0.026823118766923577,0.02652462847315726
depth4,0.5,radial,3510,fit,0.04681023704056632,0.04711501170781368
depth4,0.5,radial,4640,fit,0.04175678063941726,0.042618265816820426
depth4,0.5,radial,1298,fit,0.023872188845557363,0.024411147831706143
depth4,0.5,radial,708,fit,0.029697528208477535,0.02975166414156666
depth4,0.5,radial,1505,fit,0.03338641031474215,0.03244390864707884
depth4,0.5,radial,2304,fit,0.034772731675072235,0.03420546779967045
depth4,0.5,radial,307,fit,0.0331259759242783,0.03374311449050371
depth4,0.5,radial,4093,fit,0.02073515031638601,0.021182929271358952
depth4,0.5,radial,769,fit,0.04076189412733393,0.04085853230282302
depth4,0.5,radial,3769,fit,0.03482529043350112,0.03509669679107622
depth4,0.5,radial,1780,fit,0.031122745973172893,0.03173878635923254
depth4,0.5,radial,2797,test,0.04564985506534075,0.04572939648576811
depth4,0.5,radial,2744,test,0.06604671949431351,0.06517610064500368
depth4,0.5,radial,2114,test,0.04152146725337444,0.04162654354769738
depth4,0.5,radial,843,test,0.044121033062929804,0.0435176284874876
depth4,0.5,radial,3732,test,0.053181941302172006,0.05335906612243064
depth4,0.5,radial,3823,test,0.04956778090751236,0.04953565677519497
depth4,0.5,radial,2922,test,0.04809868905019499,0.048943581070628114
depth4,0.5,radial,1517,test,0.032646083503374654,0.032783475559983746
depth4,0.5,radial,1686,test,0.024705173664267496,0.02500420105782033
depth4,0.5,radial,4998,test,0.02075405035318372,0.020473221625576882
depth4,0.5,radial,151,test,0.03409141240349371,0.03431094550259127
depth4,0.5,radial,3630,test,0.044623491259073944,0.04418209497906399
depth4,0.5,radial,1841,test,0.04387492168829121,0.04374031184513354
depth4,0.5,radial,3028,test,0.0471079498349352,0.04622022885798063
depth4,0.5,radial,2347,test,0.0325627626536688,0.03227805064409632
depth4,0.5,radial,4021,test,0.042050769123877126,0.04262951757116128
depth4,0.5,score_scale_radial,713,fit,0.02366857664459793,0.02385481045261053
depth4,0.5,score_scale_radial,3623,fit,0.024975626851039066,0.03222934408055981
depth4,0.5,score_scale_radial,3296,fit,0.041199841602351336,0.04674868702414453
depth4,0.5,score_scale_radial,4345,fit,0.02482356806558681,0.028214359878682628
depth4,0.5,score_scale_radial,2364,fit,0.02402373041195481,0.02652462847315726
depth4,0.5,score_scale_radial,3510,fit,0.0381631993980463,0.04711501170781368
depth4,0.5,score_scale_radial,4640,fit,0.03771168354963973,0.042618265816820426
depth4,0.5,score_scale_radial,1298,fit,0.021242557231746943,0.024411147831706143
depth4,0.5,score_scale_radial,708,fit,0.024032572814310618,0.02975166414156666
depth4,0.5,score_scale_radial,1505,fit,0.030366780135865596,0.03244390864707884
depth4,0.5,score_scale_radial,2304,fit,0.029037392180073694,0.03420546779967045
depth4,0.5,score_scale_radial,307,fit,0.02907852091983509,0.03374311449050371
depth4,0.5,score_scale_radial,4093,fit,0.02048827750901051,0.021182929271358952
depth4,0.5,score_scale_radial,769,fit,0.033474938826512646,0.04085853230282302
depth4,0.5,score_scale_radial,3769,fit,0.03199803695648459,0.03509669679107622
depth4,0.5,score_scale_radial,1780,fit,0.02774432772185012,0.03173878635923254
depth4,0.5,score_scale_radial,2797,test,0.037810751680759105,0.04572939648576811
depth4,0.5,score_scale_radial,2744,test,0.048134732245176726,0.06517610064500368
depth4,0.5,score_scale_radial,2114,test,0.0341392064705602,0.04162654354769738
depth4,0.5,score_scale_radial,843,test,0.034020505971964626,0.0435176284874876
depth4,0.5,score_scale_radial,3732,test,0.042493509750207076,0.05335906612243064
depth4,0.5,score_scale_radial,3823,test,0.04031346112968209,0.04953565677519497
depth4,0.5,score_scale_radial,2922,test,0.039076805346802836,0.048943581070628114
depth4,0.5,score_scale_radial,1517,test,0.028679467077899132,0.032783475559983746
depth4,0.5,score_scale_radial,1686,test,0.02070121072926668,0.02500420105782033
depth4,0.5,score_scale_radial,4998,test,0.01774685396947065,0.020473221625576882
depth4,0.5,score_scale_radial,151,test,0.026549520761303628,0.03431094550259127
depth4,0.5,score_scale_radial,3630,test,0.04105274553729055,0.04418209497906399
depth4,0.5,score_scale_radial,1841,test,0.03458435683056679,0.04374031184513354
depth4,0.5,score_scale_radial,3028,test,0.036570888090490764,0.04622022885798063
depth4,0.5,score_scale_radial,2347,test,0.02589458980352302,0.03227805064409632
depth4,0.5,score_scale_radial,4021,test,0.035570492524821536,0.04262951757116128
depth6,0.5,score_scale,713,fit,0.022257970048463936,0.022400742008418975
depth6,0.5,score_scale,3623,fit,0.02697677015059741,0.027748809198542397
depth6,0.5,score_scale,3296,fit,0.0404649229448345,0.04383028929038478
depth6,0.5,score_scale,4345,fit,0.027516671273508885,0.026444653102671703
depth6,0.5,score_scale,2364,fit,0.024318394523395896,0.025136151086180718
depth6,0.5,score_scale,3510,fit,0.04690237515064224,0.046849975188377815
depth6,0.5,score_scale,4640,fit,0.043142620213929325,0.04199933271451044
depth6,0.5,score_scale,1298,fit,0.02348819119452204,0.022666927497900613
depth6,0.5,score_scale,708,fit,0.025976103706848858,0.026617271731764605
depth6,0.5,score_scale,1505,fit,0.02882129325569298,0.03133176445811907
depth6,0.5,score_scale,2304,fit,0.02816195474806112,0.0302440419954908
depth6,0.5,score_scale,307,fit,0.03375372787472785,0.033025659656209974
depth6,0.5,score_scale,4093,fit,0.018869085438478192,0.018403157667410252
depth6,0.5,score_scale,769,fit,0.034386170865518026,0.03617893586936652
depth6,0.5,score_scale,3769,fit,0.0322344536606852,0.03180068691480427
depth6,0.5,score_scale,1780,fit,0.0323698417398513,0.03139767932335978
depth6,0.5,score_scale,2797,test,0.03705388018755926,0.03755011913032061
depth6,0.5,score_scale,2744,test,0.052803469060746226,0.05686894990498154
depth6,0.5,score_scale,2114,test,0.03712951828956562,0.03716276069882353
depth6,0.5,score_scale,843,test,0.03492949968860007,0.03793957254735806
depth6,0.5,score_scale,3732,test,0.04588166701307492,0.04722273132237923
depth6,0.5,score_scale,3823,test,0.03776053042125577,0.03896138775990539
depth6,0.5,score_scale,2922,test,0.04387973236344979,0.043254073753518245
depth6,0.5,score_scale,1517,test,0.02485470131624395,0.025678016701556422
depth6,0.5,score_scale,1686,test,0.02119138109850584,0.021030073554975996
depth6,0.5,score_scale,4998,test,0.016161888276749022,0.01668012966710844
depth6,0.5,score_scale,151,test,0.029874939614738603,0.03044558029094755
depth6,0.5,score_scale,3630,test,0.039374347423102,0.0400750663586019
depth6,0.5,score_scale,1841,test,0.035303170190813665,0.03638209296301711
depth6,0.5,score_scale,3028,test,0.0382253036539691,0.04162420109253741
depth6,0.5,score_scale,2347,test,0.02916093843513379,0.030238318838496994
depth6,0.5,score_scale,4021,test,0.03615613660558657,0.036187961209401764
depth6,0.5,radial,713,fit,0.022455551426774984,0.022400742008418975
depth6,0.5,radial,3623,fit,0.02774330515196114,0.027748809198542397
depth6,0.5,radial,3296,fit,0.04487095911971685,0.04383028929038478
depth6,0.5,radial,4345,fit,0.025859839248435126,0.026444653102671703
depth6,0.5,radial,2364,fit,0.025369469325415325,0.025136151086180718
depth6,0.5,radial,3510,fit,0.046047891988336545,0.046849975188377815
depth6,0.5,radial,4640,fit,0.04098858719555897,0.04199933271451044
depth6,0.5,radial,1298,fit,0.0221535452112929,0.022666927497900613
depth6,0.5,radial,708,fit,0.026585897457188756,0.026617271731764605
depth6,0.5,radial,1505,fit,0.03238347233585834,0.03133176445811907
depth6,0.5,radial,2304,fit,0.030803124240343524,0.0302440419954908
depth6,0.5,radial,307,fit,0.03238853582208688,0.033025659656209974
depth6,0.5,radial,4093,fit,0.018221773594305758,0.018403157667410252
depth6,0.5,radial,769,fit,0.036442756544800406,0.03617893586936652
depth6,0.5,radial,3769,fit,0.03141836376089909,0.03180068691480427
depth6,0.5,radial,1780,fit,0.030762016666389176,0.03139767932335978
depth6,0.5,radial,2797,test,0.03738542909797636,0.03755011913032061
depth6,0.5,radial,2744,test,0.05754338212005504,0.05686894990498154
depth6,0.5,radial,2114,test,0.03683807760947372,0.03716276069882353
depth6,0.5,radial,843,test,0.038718100423689665,0.03793957254735806
depth6,0.5,radial,3732,test,0.04709496476485585,0.04722273132237923
depth6,0.5,radial,3823,test,0.03905661981186503,0.03896138775990539
depth6,0.5,radial,2922,test,0.042422771639471384,0.043254073753518245
depth6,0.5,radial,1517,test,0.025884721170590083,0.025678016701556422
depth6,0.5,radial,1686,test,0.020867116811929515,0.021030073554975996
depth6,0.5,radial,4998,test,0.01686706505955577,0.01668012966710844
depth6,0.5,radial,151,test,0.030278765384892277,0.03044558029094755
depth6,0.5,radial,3630,test,0.04039517512434899,0.0400750663586019
depth6,0.5,radial,1841,test,0.03630600985154547,0.03638209296301711
depth6,0.5,radial,3028,test,0.0424092471178273,0.04162420109253741
depth6,0.5,radial,2347,test,0.030444896467627963,0.030238318838496994
depth6,0.5,radial,4021,test,0.03570389629168734,0.036187961209401764
depth6,0.5,score_scale_radial,713,fit,0.022067720454872614,0.022400742008418975
depth6,0.5,score_scale_radial,3623,fit,0.021770779491161317,0.027748809198542397
depth6,0.5,score_scale_radial,3296,fit,0.039290257465549615,0.04383028929038478
depth6,0.5,score_scale_radial,4345,fit,0.025247409930333926,0.026444653102671703
depth6,0.5,score_scale_radial,2364,fit,0.02293672725452211,0.025136151086180718
depth6,0.5,score_scale_radial,3510,fit,0.03709601463664952,0.046849975188377815
depth6,0.5,score_scale_radial,4640,fit,0.03615191609600708,0.04199933271451044
depth6,0.5,score_scale_radial,1298,fit,0.020336414665436987,0.022666927497900613
depth6,0.5,score_scale_radial,708,fit,0.020974037405105617,0.026617271731764605
depth6,0.5,score_scale_radial,1505,fit,0.03167046627618101,0.03133176445811907
depth6,0.5,score_scale_radial,2304,fit,0.026333641071574033,0.0302440419954908
depth6,0.5,score_scale_radial,307,fit,0.02889103293526658,0.033025659656209974
depth6,0.5,score_scale_radial,4093,fit,0.018032886246239468,0.018403157667410252
depth6,0.5,score_scale_radial,769,fit,0.027909118016150918,0.03617893586936652
depth6,0.5,score_scale_radial,3769,fit,0.02959857462387054,0.03180068691480427
depth6,0.5,score_scale_radial,1780,fit,0.028040098865215184,0.03139767932335978
depth6,0.5,score_scale_radial,2797,test,0.03279756499986263,0.03755011913032061
depth6,0.5,score_scale_radial,2744,test,0.04303063562798938,0.05686894990498154
