group,model,bank,phase,method,samples,head_training_steps,endpoint_step,weights,coefficient_type,coefficient,alpha,omega,seed,kappa,time_shift,solver,sampling_steps,fid,inception_score,sfid,full_calls,extra_prefix_calls,seconds,valid,first_1000_reused,reused,checkpoint_sha256,samples_sha256,source_file,source_row,source_sha256,source_output
SG_log_and_extensions,jit,see_phase_and_original_seed,cross_screen_1k,cfg,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,2026091407,,,,100,38.45721153895761,61.39946937561035,,200,,316.2736946097575,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,30,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,jit,see_phase_and_original_seed,cross_screen_1k,cfg_log_k02_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,2026091407,0.2,,,100,40.66234921513768,57.86246757507324,,400,,637.6838008863851,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,31,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,jit,see_phase_and_original_seed,cross_screen_1k,cfg_equal_nfe,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,2026091407,,,,200,38.620403338088806,60.02308807373047,,400,,631.0724331312813,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,32,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,raev2,see_phase_and_original_seed,cross_screen_1k,ig,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,2026091407,,,,100,39.43200363470146,58.06604690551758,,100,,740.6000806759112,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,33,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,raev2,see_phase_and_original_seed,cross_screen_1k,ig_log_k02_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,2026091407,0.2,,,100,39.25302072064795,59.20949440002441,,300,,2179.3824526271783,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,34,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,raev2,see_phase_and_original_seed,cross_screen_1k,ig_equal_nfe,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,2026091407,,,,300,39.303842775337046,58.41718673706055,,300,,2214.0474711619318,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,35,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,cfg_native,1000,,,,CFG extra coefficient,1.25,,,,,,,,45.062373450001814,64.76555633544922,,224,0,163.69690538244322,True,,,,4fd4a6b6f706c80a61938ef52b82f068388ba9088f13bed58ae5ff5e11e40c66,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/cfg_native/metrics.json,,db1a552e1a4aea09f719804365c7aeed5601459a6d43af033755f58d94fe0162,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,context,1000,3000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,64.90756508666186,34.80948257446289,,128,0,101.70698661310598,True,,,,0ff02bb2fdb0b1ea9c5dcc2d460d7f782e7ddd6e1a963ab38e057e00865b6f5a,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/context/metrics.json,,c5a609377ef15f3cfd97161378cd50ed518623e32e212dceb62575e126184517,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,contrast_m,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,86.78659677428749,28.372303009033203,,128,0,94.03457286534831,True,,,,1fe38421884f5feb8c83cca05c87e20fe6634c945150d68e1c278d0926539a90,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/contrast_m/metrics.json,,909ff3d5f9291568209b751b91633cc5a7048e4fe829401a16c52aeb7cd9e291,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,contrast_null,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,87.26958809665291,26.456615447998047,,128,0,104.4613324906677,True,,,,d3d515469af8187cc97d75c5bfbc4d0bbbb892f24924d4e0f2dffffb969590ea,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/contrast_null/metrics.json,,fb1dc32db1c8a933c731d1f7b9f04b7e0ee6a6b9b18089116ca7de561b7e557c,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,contrast_s,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,86.18548689319442,28.131305694580078,,128,0,97.05099512124434,True,,,,7cab58e17ac80861e06765b9210229c661a6114af67de6e23e17c0dd92693391,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/contrast_s/metrics.json,,521003ee0277b35d108c0d2b8f7732907583e6bae20dd516c28baa32802743d0,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,covariance,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,87.29763716342723,28.057031631469727,,128,0,100.99351256340742,True,,,,84ed10503e81e29481840b2d3b76a5d25d2f7f13526e16e810df4c57ba7c1a8b,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/covariance/metrics.json,,66762af6b6a80fa41a2b7ac8b348ae7625c8bbc8c634a0062efae7be4ded318e,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,excess,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,66.42095676308185,35.39638137817383,,128,0,96.79487062478438,True,,,,043de46d2456f8090453516ddc85fb1bc0d90d20fdbafc48ca3121096bb8ed86,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/excess/metrics.json,,3764d96011e87ab1e19090d39470c126ee3734b33986d9b0330724731c26d057,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,gaussian,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,71.01947744420431,33.449607849121094,,128,0,95.61461811512709,True,,,,d5140b7b7b63b617fe2bc0a2b9e0845ad180779648000ddf483ff38ddd38d1c4,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/gaussian/metrics.json,,3d5df0717be2bc095b48af50271888588c42814fa8e0d3c48d5b348938f4805f,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,gaussian_half,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.4,,,,,,,,73.50592845380004,31.031761169433594,,128,0,97.12551935389638,True,,,,82ce64b582c41482a21816b527cbe86677507902e320839e6f05e08afd7e0442,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/gaussian_half/metrics.json,,70698c098e463b840910e63ce6f4677070a388f0b8bb508008bde393fced7132,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,guided_weak,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,65.28368610557425,35.43141174316406,,128,0,99.14272948168218,True,,,,cdb5bb8bd78032dcf8e6ccdc3ca062f9064f631ef756983db61f144fba313fe0,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/guided_weak/metrics.json,,238428e07456af3ab62c6d46ef8bbabe02e91ec8c0552f3b6c58bcdb6c574fc2,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,mixture,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,67.91414259117664,34.163936614990234,,128,0,97.99705450050533,True,,,,c8ddb5c43000b40d2364c38ffb14fcdd3082790a9b6bac944580f8dddfb97ee9,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/mixture/metrics.json,,2c75774a63a692977cc51a3ebf17066557b978f50659312ef6364751d1e42743,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,native,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,68.46278956225785,34.23969650268555,,128,0,101.88042604969814,True,,,,c505df31bf508e3268451fee7a25e9b5f1040545b5d50668cf757443d314f1fe,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/native/metrics.json,,2496e7f799ea0790f12d9ad17acdc51bbc8f0f6dad9834a52dfedb6638156552,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,real,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,67.66084848551623,34.419193267822266,,128,0,92.94965891074389,True,,,,1cf86001c0a09d8b5c86d49bdfc8d1075c68245c41d8cb677a135353d605e7eb,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/real/metrics.json,,54b5f2de7d884d57d4d4412c09c8da6b2fedc23831cc8df811deb9a3fd53231e,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,real_residual,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,85.12673049063704,27.575820922851562,,128,0,103.97963513759896,True,,,,6b44af306f1e7d2126aeb57cdd26a195e04c9bdb2bb3d6d46688df4e2bf24b69,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/real_residual/metrics.json,,77d09cdea845e71eda5285484740ee26522c4b40670f87fcfee9cd16e2b86477,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,self,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,66.55050171911722,34.96009063720703,,128,0,102.14285191893578,True,,,,ce58c517d908dd111cf13f79cdc6cd7e25e53da7d26599d0e2751185764b5c39,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/self/metrics.json,,ecd75ebecff74f09e26aeb92366c29ab685f1830385796663bb8de3e37598d3d,
SiT_smallbank_fixed,sit_small,sit_common1k_2026091462,screen1000,shuffled,1000,50000,,,"a: S+a*(S-W), or corresponding residual coefficient",0.8,,,,,,,,66.37998981712741,34.9268798828125,,128,0,94.88062182115391,True,,,,a624cfae9d78ce0995645bd85563ae056c3f681cff213e5aca656913695941dd,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/shuffled/metrics.json,,806e9d718cf1e093f5a3923a45965acec8b6104cf9c80d90cc0f19b348584d43,
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.4,,,,,,,,73.50592845380004,31.031761169433594,,128,,,True,,True,,82ce64b582c41482a21816b527cbe86677507902e320839e6f05e08afd7e0442,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0016/metrics.json,,14902eb33f01567e85ee8d9145113fdc8a1ad5d09e7875864bab7e0f7bb5e48a,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/gaussian_half/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.6,,,,,,,,71.21340096769222,32.424591064453125,,128,,101.15367055125535,True,,False,,6e139294eb5cd43b3d03a95ebb2c4f9a9de41c9e2f7c61981a1b3932d00ad3e8,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0024/metrics.json,,2549460077a757c6fc4dbbf1389336b5e4db8bab2749ae7d07916421f6f97d5b,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0024/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.625,,,,,,,,70.99224589546498,32.59090042114258,,128,,101.43973454926163,True,,False,,33461e668631fe559c43d380011d81fc91daf7a19699648fab0013e41df816dd,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0025/metrics.json,,95c3db1887e359f3d1d34df564f1359456b56d2f5f9606fca2353aa6d83ce374,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0025/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.65,,,,,,,,70.71613530614667,32.54561233520508,,128,,99.23529925849289,True,,False,,2c22a665cb85b41f8d2572bb7834bf9b3a77ad427b3359ec7efbce6f55323d09,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0026/metrics.json,,2dcdc5e80378494def9da5d5d91025d310cac39c676cbcd7d4e0083ab61926f9,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0026/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.675,,,,,,,,70.64251476772733,32.864803314208984,,128,,99.7439455841668,True,,False,,297f0ae819f6679a4be3751960cc9de4886d945fa43ee30628e0a850e180787b,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0027/metrics.json,,40a308d45d341822eab958f11eceddca84b6e491db1d2636b90b7befda0b366a,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0027/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.7,,,,,,,,70.76198020975738,32.89473342895508,,128,,100.1171959452331,True,,False,,da806db034892849ff14c2f7520f86e9323e66ecd7342cce921f0cd96fc52096,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0028/metrics.json,,69b955a0cd907b900f7d2bf208266c620cdc4ceefbe50d390e2c9ee5a27fd38d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0028/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.725,,,,,,,,70.67976035400898,32.93930435180664,,128,,105.23530109180138,True,,False,,eb305394013e0ea96cc95ca58e3d3810266bde14c2f5e77a4ffac946a8c9c760,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0029/metrics.json,,263002971f43949191c5ae3f0826cc3a41b474936a7a45a7e9abb8388852b9e8,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0029/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.75,,,,,,,,70.86817539670051,33.268619537353516,,128,,106.4510421808809,True,,False,,0a3c8f74daa96ce2cee4852a141c7667931f9439353024c1acfc3157346489d4,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0030/metrics.json,,2dc5396daeaadd46d32ce31ed5940338a4e5d15825e991774a7b22fead734e5d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0030/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.775,,,,,,,,70.92984104789991,33.44797134399414,,128,,100.64320030482486,True,,False,,e81f3bcfb67902bed7c35ecc3026d4d85dd7fa0a2decc826a95e3066a7e20185,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0031/metrics.json,,e34bbd05f91a6d85a9b7c30a4a4927099739e3d4ed0e257ccb8617f76ecfbf58,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0031/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.8,,,,,,,,71.01947744420431,33.449607849121094,,128,,,True,,True,,d5140b7b7b63b617fe2bc0a2b9e0845ad180779648000ddf483ff38ddd38d1c4,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0032/metrics.json,,39dad4e2902b9b4ed75f36ac57f15551f3f634f31e6a141de164910d934541e4,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/gaussian/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),0.9,,,,,,,,71.24619636782074,33.27878189086914,,128,,101.26540353987366,True,,False,,9829843853957ea1f7c3605115c603f2b951b2218c98e64ad5a491617aef29f1,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0036/metrics.json,,43d798b140c262fbbbf952bbb68320897352b741917980b3949342b8c2437b86,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0036/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),1.0,,,,,,,,71.83686601834518,32.6890983581543,,128,,106.67470833007246,True,,False,,1d136c9dc156ce093b603112355957e7ac75bc6ff96f3f6cf9d1b47538d67b04,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0040/metrics.json,,eb4cc1656984829cda8d0b7a4b58641b8cdc526eed111078eaf365bd85294bcd,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0040/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),1.2,,,,,,,,75.08195970505574,30.374794006347656,,128,,99.17509887414053,True,,False,,c198a0854d576ed963d31001f9914a1abebb8ff2907383e967f5ea65b0028cb5,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0048/metrics.json,,3b6ae090e64332adcec364273b0689f9aa9963ad69bfd02c50410877da0315b5,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0048/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),1.6,,,,,,,,83.16152226684403,27.928741455078125,,128,,101.08120310306549,True,,False,,7cde69129c0fba10d15c7897863ac05b3833b343adf408ea88f9ce1da81f8495,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0064/metrics.json,,8dda3591ed7b1adf30a584570354c087695bd7a6d431988d40eb6c5c7dd7629d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0064/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,gaussian,1000,50000,,,a: S+a*(S-W),2.0,,,,,,,,92.00981160645625,24.677799224853516,,128,,100.78156774677336,True,,False,,3943471b462473901f4bdb9df49bd0272d1491801d05cc5e32c0c3d7d05ca5b3,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0080/metrics.json,,b32315d41daf9bd043489f996a8c5694a3af2abebf29207b11074cd85737803f,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/gaussian__c0080/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),0.4,,,,,,,,72.78393043436802,31.029590606689453,,128,,95.00198762631044,True,,False,,a1a69b0c33e1a1f25066c73f0a9895917a00dacc519cea454a5c000810be5566,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0016/metrics.json,,2e38763a5201155d78116665694ce3a2ead17fa87109611588207f7c1a1085ce,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0016/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),0.8,,,,,,,,65.28368610557425,35.43141174316406,,128,,,True,,True,,cdb5bb8bd78032dcf8e6ccdc3ca062f9064f631ef756983db61f144fba313fe0,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0032/metrics.json,,47c60fce901f621950cdce8d290b0c8735a9bac7128831b74d8438dee8ff2d5a,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/guided_weak/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.0,,,,,,,,63.63968066032612,37.33609390258789,,128,,99.7813203278929,True,,False,,a260b90290fcf86d53309e4782efea6c08edd7811dcf438ed3d3a7be44b76354,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0040/metrics.json,,985f5dfd66e5aa0b2e2c41545f29084457357dc5b526810afdaaac0cafed3ea6,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0040/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.025,,,,,,,,63.54159116670269,37.2630500793457,,128,,99.2287774044089,True,,False,,54c517e7a7922676d104ad2f12a468914f8e898422523c9c5d85923da9294413,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0041/metrics.json,,6e54c2fa374686702af3994a40d3c3f7f4f1bf289d338824dcfe5ec4209a0985,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0041/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.05,,,,,,,,63.67018762287489,36.98735427856445,,128,,97.46355762053281,True,,False,,407a4486867b5cd6441c3882b6d0d85b3f20c1bcf626cd6c6fc701c23a20ec2d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0042/metrics.json,,d5cf8c79bf2887bc01bb09ee5c80c3c49544c90ced17a0a59f9e25e62008994b,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0042/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.075,,,,,,,,63.675230024044765,36.595123291015625,,128,,99.68370693875477,True,,False,,ff4dce250653c6e574f98b86b3b8b62787919ba736f50da63b43ebdc8a3f0838,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0043/metrics.json,,27b010e61f82031522ad963d488e09c44ff3d525b2f84fdf8c4d28297741fbe8,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0043/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.1,,,,,,,,63.67112239266197,36.445777893066406,,128,,101.39991347817704,True,,False,,14bb4c5b1493ccca1bdfd70eea901429a783b257580f102483a65cdfad875d7a,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0044/metrics.json,,61525d43501a91f9a941712fd6f0a33f39119371a4db8fc5770d04ab1c56c760,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0044/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.125,,,,,,,,63.613758324679395,36.29431915283203,,128,,96.48063593870029,True,,False,,9d017fa1e304862278d1b07603c988047a07ee702dd43bf273a34e95d4b31b57,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0045/metrics.json,,2863a0b7172ae73cd9d22c4a965b38281c3b92de7c3f2d6abfd36be2f556045d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0045/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.15,,,,,,,,63.637702861427556,36.4654655456543,,128,,100.50034392764792,True,,False,,485aaf2fdea8a1e0c19628990c8cc7c1a6a8ff7478da316f281cbce8ba03ef72,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0046/metrics.json,,debe6348618f1c9abe5cd07bb0a7befe6cec55f7a7606e7cf0f93b0689311c24,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0046/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.175,,,,,,,,63.813802231576005,36.926673889160156,,128,,101.19733661971986,True,,False,,08ac5bb07ac6f1be67ddf9629bcbe28ea7eaa3cc40e944b775f309e3e05a4339,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0047/metrics.json,,4238b50c178984b559d5c533f191390e9931273498133b9229e7ce92ded9acee,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0047/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.2,,,,,,,,63.85573383532147,36.97412872314453,,128,,95.18217341555282,True,,False,,274aea6b3d372c62ff05bb4cf9f07ca04bd8f18acca6ed7bf2631ccc0fd02d57,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0048/metrics.json,,d08754d30313cf869081eb8a6d32cfc115f05ebd1c88f232ff9b82bb4a818abc,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0048/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.3,,,,,,,,63.91829002758402,38.23859405517578,,128,,95.80060393922031,True,,False,,dc671a54dd8f73331fe935a31eaaf816a56d498f26daa3c922a4d226526026b1,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0052/metrics.json,,0dfd63bcf2c77e9d147324d57442ad4ef1f871145a45f936cd78aa8eca461929,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0052/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.4,,,,,,,,64.08857544192927,38.90837860107422,,128,,95.88486995734274,True,,False,,88a62e0273ec22af4a110a6df0949cfada61dabdfaebd5dee5f6ed7e46ca8788,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0056/metrics.json,,996e635971ebf532f7b125a028f13bd38572b149e88915d3769b5fd76b2f60b8,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0056/samples.npz
