arm,round_index,idea_id,family,role,source,key,reference,solver,strength,theta,parameters,samples,fid,sfid,inception_score,full_calls_per_image,prefix_calls_per_image,auxiliary_full_calls_per_image,sum_batch_gpu_seconds,trajectory_gpu_seconds,decode_gpu_seconds,evaluation_wall_seconds,events_per_image,complete,status,blocked_by_round,gallery_path,contact_sheet_path,noise_sha256,parent_latents_sha256,request_sha256,pixel_mse_previous_mean,latent_delta_rms_previous_mean,latent_cosine_previous_mean,pixel_psnr_previous_mean_db,pixel_psnr_previous_positive_infinity_count,pixel_psnr_previous_from_mean_mse_db,exact_pixel_identity_previous_count,all_images_identical_to_previous,pixel_mse_initial_mean,latent_delta_rms_initial_mean,latent_cosine_initial_mean,pixel_psnr_initial_mean_db,pixel_psnr_initial_positive_infinity_count,pixel_psnr_initial_from_mean_mse_db,exact_pixel_identity_initial_count,all_images_identical_to_initial
i01_cfg_cycle_gain_06,0,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,1.25,0.8,{},1000,46.54640971918354,207.10945863226846,64.1624984741211,244.0,0.0,20.0,176.26329868659377,161.92509693047032,14.338201756123453,27.98382570920512,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i01_cfg_cycle_gain_06,1,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,1.25,0.8,{},1000,45.60314815698587,207.97546017915113,64.34286499023438,176.0,0.0,16.0,130.40581781137735,116.0642760838382,14.341541727539152,29.987458617892116,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,d7943e1b305b27061dc3c341b3002a67387bc4370359f832487fa76d7594d5bd,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2292.264412389119,0.7324018982511832,0.6069034043855492,15.076471675201594,0,14.528156488734698,0,False,2292.264412389119,0.7324018982511832,0.6069034043855492,15.076471675201594,0,14.528156488734698,0,False
i01_cfg_cycle_gain_06,2,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,1.25,0.8,{},1000,45.491523915296966,207.78182645240895,63.39844512939453,176.0,0.0,16.0,130.17655138112605,115.83476262306795,14.341788758058101,32.44819825189188,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,9f9d900f1291037a6c7a57d532ad991d10171da7a5bddcbcbb573ae04d564dbe,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2289.8442175547284,0.7313113693546608,0.6082428752495246,15.090509149126163,0,14.532744234003678,0,False,3054.295963094076,0.8355437018614434,0.4910043664519742,13.762737839537492,0,13.281692427150137,0,False
i01_cfg_cycle_gain_06,3,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,1.25,0.8,{},1000,45.504500996354295,209.47668120838148,62.91794204711914,176.0,0.0,16.0,133.44888565689325,119.10092443646863,14.347961220424622,30.98565792106092,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,5faf2dc4b42fde2a87bd2c09f389b41da1c4106edc7e646c65f034fe23159967,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2278.7646346435545,0.730281532715889,0.6105393220823084,15.090059944130163,0,14.55380890077272,0,False,3569.74446576945,0.8791565573942908,0.4406555872106685,13.05402604911173,0,12.604432318924752,0,False
i01_cfg_cycle_gain_06,4,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,1.25,0.8,{},1000,45.72517028027704,206.95805849690203,64.40327453613281,176.0,0.0,16.0,130.37958943564445,116.03469308791682,14.344896347727627,29.16717407433316,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,699915acc0a88cbc116d270ac330a9935697ae780133422934428cd7e986ea49,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2310.006901107788,0.7315626027286799,0.6105415572570013,15.040931863646724,0,14.494670835261754,0,False,3926.629365809123,0.9029963426601366,0.4125793770939633,12.640217217658993,0,12.190604506798374,0,False
i01_cfg_cycle_gain_06,5,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,1.25,0.8,{},1000,45.56382310226411,208.11513975909907,66.65380096435547,176.0,0.0,16.0,132.19288321677595,117.84740254702047,14.345480669755489,29.83562784921378,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_06/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,36aaa39f9594574764a257b7bcad2bb2bf003a1028160a25d97ae6e844fec3b9,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2295.130236038208,0.7303410395239782,0.6118648527999577,15.078850825881657,0,14.522730264682899,0,False,4135.115243092855,0.918561732963838,0.3942687359604591,12.399222693998622,0,11.965927432932808,0,False
i06_ig_cycle_agreement_10,0,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.8,0.8,{},1000,71.675073516282,213.0681206139402,34.01023864746094,134.0,0.0,6.0,106.41400839667767,92.06186450691894,14.352143889758736,30.511654261033982,3.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i06_ig_cycle_agreement_10,1,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.8,0.8,{},1000,72.35693966494944,211.89098617214563,35.26039505004883,100.0,0.0,4.0,82.1592353717424,67.82231584982947,14.336919521912932,29.27633856702596,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,7ff6f10bc0f302706b3093072d6d9486bee1bff64d727d43fbc66cd7467a4481,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2394.453605305989,0.7487025062004606,0.5433013236188867,14.82716276679849,0,14.338739342542867,0,False,2394.453605305989,0.7487025062004606,0.5433013236188867,14.82716276679849,0,14.338739342542867,0,False
i06_ig_cycle_agreement_10,2,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.8,0.8,{},1000,70.3323874914879,211.3732681171424,35.62961196899414,100.0,0.0,4.0,84.08734602387995,69.74865118740126,14.33869483647868,29.688260606024414,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,c579643268d7646439ab4687caf2d54dcbba8e0f240a193004bb26dfd19f05d8,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2362.2377135264082,0.7451456963261069,0.5519472420280608,14.914891976631413,0,14.397567620535042,0,False,3183.319435562134,0.8507540214998209,0.41546529257373693,13.542758583468812,0,13.1020014004734,0,False
i06_ig_cycle_agreement_10,3,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.8,0.8,{},1000,68.2044663982382,211.1203966914145,36.31589126586914,100.0,0.0,4.0,82.69301833584905,68.35864131944254,14.334377016406506,29.8119516489096,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,7b7f58253eecea1c150424c7e06eb79db82472c9f99affe17ffe9a57ecb1876f,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2379.393885991414,0.7432287350507737,0.5575989193535051,14.885518370938971,0,14.366140195650265,0,False,3713.9818402506507,0.8920197998347661,0.36387968648267205,12.869757435172014,0,12.432405849693227,0,False
i06_ig_cycle_agreement_10,4,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.8,0.8,{},1000,69.19678969446886,208.33518348043503,36.1574592590332,100.0,0.0,4.0,81.99722356768325,67.66374354902655,14.3334800186567,31.32081476273015,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,faef49bf1deab7e4d52e9a4423ace77ea1818c68b34dc2e9d23462cf203e148f,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2404.3719014943435,0.7427054245484823,0.5612101212505943,14.868181748116342,0,14.320787168904381,0,False,4050.021574732462,0.9141134405502099,0.336503988273504,12.474152246631409,0,12.056230241316863,0,False
i06_ig_cycle_agreement_10,5,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.8,0.8,{},1000,66.17064497483273,209.33429566005736,37.56092834472656,100.0,0.0,4.0,81.25830634031445,66.93113932432607,14.32716701598838,31.856598837301135,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_10/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,37cb829c100540d79cc0c4ddffe41e765b9b50c8780e4aff70297be20d0728d1,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2356.1669740244547,0.7388697458063257,0.5671358675009917,14.959920088313515,0,14.40874296600089,0,False,4248.829623952231,0.9290926993259039,0.3180198063148316,12.252747284606183,0,11.848110444314731,0,False
i02_cfg_cycle_transport_06,0,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,1.25,0.8,{},1000,47.1738131289581,207.23589276723646,62.144168853759766,244.0,0.0,20.0,173.28002205165103,158.9497168320231,14.330305219627917,27.9594283439219,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i02_cfg_cycle_transport_06,1,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,1.25,0.8,{},1000,46.28963483235731,207.73299431616647,62.50850296020508,176.0,0.0,16.0,128.59831264289096,114.26321410061792,14.335098542273045,29.366999259218574,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,44157567f67e8be27fb94412c2bd83754a4ad961f40701e2690f702706fdaf9d,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2292.9709079488116,0.7327774845306751,0.6097345530917354,15.080527140341433,0,14.526818162109974,0,False,2292.9709079488116,0.7327774845306751,0.6097345530917354,15.080527140341433,0,14.526818162109974,0,False
i02_cfg_cycle_transport_06,2,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,1.25,0.8,{},1000,45.860704517865315,207.31545821979546,61.87247085571289,176.0,0.0,16.0,128.79594084713608,114.46867298521101,14.327267861925066,30.50616749189794,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,92100339781d9452ffe639ba9933dd56db5849b0eac0904fb82f4ac25e00b42a,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2285.0030487670897,0.7305462848084606,0.6129136779808302,15.105801351978965,0,14.541935770039057,0,False,3051.5503267720537,0.8355841916850115,0.49565327459887304,13.768136045244935,0,13.285598240456697,0,False
i02_cfg_cycle_transport_06,3,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,1.25,0.8,{},1000,46.03419580431773,208.96422348378724,61.08570861816406,176.0,0.0,16.0,128.67874628305435,114.3442919892259,14.334454293828458,30.269751192070544,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,6ae0ccbaf60f73c167260561739ba28c2e67fbb66b36b2314ca50693f9e02c16,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2279.439863082886,0.7292447010297466,0.6161508655999773,15.102242858918716,0,14.55252221875783,0,False,3571.5730525563554,0.8791315820869662,0.44636502172874715,13.055939575319458,0,12.602208233056697,0,False
i02_cfg_cycle_transport_06,4,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,1.25,0.8,{},1000,46.29860397045621,206.4749654690006,64.28368377685547,176.0,0.0,16.0,128.65481214178726,114.31665516318753,14.338156978599727,32.367031617090106,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,d61f7864e73bee2bb54f3d171d6ffe581ceb930836b1f32277c2d313e9e43288,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2305.717298375447,0.7299423134480153,0.6175156285335748,15.054744164245745,0,14.502743030445142,0,False,3927.414499786377,0.9034003190857397,0.4186536346957078,12.63803148784439,0,12.189736216880858,0,False
i02_cfg_cycle_transport_06,5,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,1.25,0.8,{},1000,45.853581612181245,207.6227791302806,65.06404876708984,176.0,0.0,16.0,146.6635403363034,132.2920198701322,14.371520466171205,31.655617715790868,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_06/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,7400770b8b9a7e0e19ac6725e2d9070f23ee3d057bc8a89b6a635dd5addcc729,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2286.714550796509,0.728562199943267,0.6195429553041011,15.098289466480146,0,14.538684055970197,0,False,4138.221472000122,0.9192663496479629,0.4007063292459046,12.397278139573398,0,11.962666310646124,0,False
i07_ig_cycle_extrapolate_10,0,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.8,0.8,{},1000,62.08944795948844,205.07250491825653,39.21977233886719,134.0,0.0,6.0,108.92602763744071,94.59275895915926,14.333268678281456,28.799423411954194,3.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i07_ig_cycle_extrapolate_10,1,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.8,0.8,{},1000,63.38193602881415,206.89595951042668,37.87101364135742,100.0,0.0,4.0,82.33843835815787,68.0067065898329,14.331731768324971,34.4492204640992,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,a6f0e2be3537dde7778582950ae80365cb5f8becdc99f0cc41bbaf6548e610f7,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2308.9312205556234,0.7160405911337941,0.599257901305467,15.275482667898554,0,14.496693647103939,0,False,2308.9312205556234,0.7160405911337941,0.599257901305467,15.275482667898554,0,14.496693647103939,0,False
i07_ig_cycle_extrapolate_10,2,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.8,0.8,{},1000,66.72840994392413,207.6330264776194,35.71503448486328,100.0,0.0,4.0,83.89485408971086,69.55768610024825,14.337167989462614,44.749440995045006,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,f945dfb178b4e374c120f4b2925670a3862d8e386caec26c2436b1525a8f6765,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2248.8938554585775,0.6992311320276601,0.6331777874841195,15.456450660104919,0,14.611114030207556,0,False,3145.3553407440186,0.8260257222223247,0.487614335961287,13.839845640196565,0,13.1541064469335,0,False
i07_ig_cycle_extrapolate_10,3,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.8,0.8,{},1000,67.78386100404026,210.68035527346933,36.845027923583984,100.0,0.0,4.0,83.06918532028794,68.73496910370886,14.33421621657908,55.987011650111526,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,c43893839e1fff6f3dd9a9234fe146f26403f5ee04856b0a78429c20f647047a,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2184.9554462636315,0.6833191541700411,0.6632345959868067,15.515721422492142,0,14.736377752315521,0,False,3816.6094065144853,0.8817332121755137,0.44052057639603787,12.940673562349785,0,12.314026445329764,0,False
i07_ig_cycle_extrapolate_10,4,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.8,0.8,{},1000,72.94361389761298,211.7901231179502,34.82831954956055,100.0,0.0,4.0,92.56496484298259,78.19918848061934,14.365776362363249,34.05897402903065,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,013a85b0eff7e10f52e4f0862b904be9b41e3dab22745269ba9b132473f0cd74,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2132.885982345581,0.668567255572758,0.6894194419591091,15.667771684253156,0,14.841127208716703,0,False,4378.775587265015,0.9206893924490928,0.41397229490299453,12.322497703262169,0,11.717276727458646,0,False
i07_ig_cycle_extrapolate_10,5,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.8,0.8,{},1000,74.99391044861596,215.01669480974658,33.311065673828125,100.0,0.0,4.0,102.65893609914929,88.24309089267626,14.415845206473023,30.65585392108187,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_10/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,38aae38711bb246466eb5277ec1a8efb827e0b21f0b39dd3c2ec1cf93b84f6df,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2055.7823013916013,0.650384444509547,0.7170921084492589,15.83179614929138,0,15.001032380496051,0,False,4877.083853622436,0.9556603333325545,0.3938959692430748,11.8383826071991,0,11.249201382161754,0,False
ig_native_00,0,,ig_native,control,ig,native,native,heun64,0.2,0.0,{},1000,74.40349789177912,212.84422061693215,32.55567932128906,128.0,0.0,0.0,102.43577239941806,88.1046091481112,14.331163251306862,29.164979690220207,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_00/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_00/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
ig_native_00,1,,ig_native,control,ig,native,native,heun64,0.2,0.0,{},1000,75.52997980291786,211.95711832431994,33.19021987915039,96.0,0.0,0.0,79.54985199961811,65.21506475331262,14.334787246305496,29.526220955885947,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_00/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_00/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,d264f2abfb25a5639223c0c2abbca9bdeaaf6833b3134919abeec65c3e57d9de,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2394.4704771321617,0.749104405145519,0.5497475343277436,14.805280996676368,0,14.338708741343599,0,False,2394.4704771321617,0.749104405145519,0.5497475343277436,14.805280996676368,0,14.338708741343599,0,False
ig_native_00,2,,ig_native,control,ig,native,native,heun64,0.2,0.0,{},1000,73.61717909130573,211.23582303751414,34.05757522583008,96.0,0.0,0.0,79.53631024388596,65.20276091853157,14.333549325354397,30.190179286058992,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_00/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_00/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,4b174de55a909c5c9c3a7b55fccaf11083182643034a747619c478cebcd735bc,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2355.8033153279625,0.7454008578543884,0.5553583155217391,14.90091513708921,0,14.409413322373268,0,False,3185.2217510274254,0.851695608648572,0.42114148959502046,13.520948790623642,0,13.099406881227056,0,False
