id,window,input_band,mode,total_rms,out_low,out_mid,out_high
44,2,2,recursive,0.16984279453754425,0.03195124864578247,0.04811263829469681,0.15972121059894562
44,2,2,replay,0.16989481449127197,0.03194126486778259,0.04811136797070503,0.1597789078950882
48,0,0,recursive,0.7168421149253845,0.32862478494644165,0.4131896197795868,0.4849151372909546
48,0,0,replay,0.717231035232544,0.32882797718048096,0.4134157598018646,0.48515966534614563
48,0,1,recursive,0.47655558586120605,0.19906093180179596,0.27878719568252563,0.3312969505786896
48,0,1,replay,0.47589418292045593,0.19872067868709564,0.2783953547477722,0.33087971806526184
48,0,2,recursive,0.33801013231277466,0.13717001676559448,0.19625097513198853,0.23858079314231873
48,0,2,replay,0.3371244966983795,0.13683971762657166,0.19570522010326385,0.23796485364437103
48,1,0,recursive,0.6570521593093872,0.3002539873123169,0.38056692481040955,0.44354695081710815
48,1,0,replay,0.6595912575721741,0.3019738495349884,0.38198184967041016,0.44492948055267334
48,1,1,recursive,0.6049250960350037,0.2723931670188904,0.35464775562286377,0.40738344192504883
48,1,1,replay,0.6085748672485352,0.2743871510028839,0.3568304479122162,0.4095693528652191
48,1,2,recursive,0.6201653480529785,0.2766304910182953,0.3611161410808563,0.4215160310268402
48,1,2,replay,0.6237431168556213,0.27855539321899414,0.3630353510379791,0.4238722324371338
48,2,0,recursive,0.1606181263923645,0.15615743398666382,0.026343733072280884,0.026815053075551987
48,2,0,replay,0.16061438620090485,0.15615370869636536,0.026343241333961487,0.026814734563231468
48,2,1,recursive,0.13844287395477295,0.030983002856373787,0.12642046809196472,0.047162968665361404
48,2,1,replay,0.13863599300384521,0.031060820445418358,0.12651337683200836,0.04742918163537979
48,2,2,recursive,0.15942193567752838,0.03396974131464958,0.045663900673389435,0.1489168107509613
48,2,2,replay,0.15985676646232605,0.03413486108183861,0.046004053205251694,0.1492401510477066
52,0,0,recursive,0.34129515290260315,0.15807312726974487,0.199964702129364,0.22695676982402802
52,0,0,replay,0.3417368531227112,0.1581106036901474,0.20022957026958466,0.22736145555973053
52,0,1,recursive,0.08418632298707962,0.03669682517647743,0.04618389159440994,0.06006435677409172
52,0,1,replay,0.0845179557800293,0.036794837564229965,0.046370729804039,0.06032561510801315
52,0,2,recursive,0.02375319041311741,0.010109304450452328,0.01296429242938757,0.01714477129280567
52,0,2,replay,0.023757800459861755,0.0101110665127635,0.012966878712177277,0.017148159444332123
52,1,0,recursive,0.216006800532341,0.10871951282024384,0.12117180228233337,0.14197321236133575
52,1,0,replay,0.22143910825252533,0.11091113835573196,0.12454962730407715,0.14567561447620392
52,1,1,recursive,0.1261942982673645,0.05150061100721359,0.07344033569097519,0.08876488357782364
52,1,1,replay,0.12656168639659882,0.051783353090286255,0.0736979991197586,0.08890977501869202
52,1,2,recursive,0.09847686439752579,0.03802891820669174,0.05287180468440056,0.07386519014835358
52,1,2,replay,0.09845100343227386,0.038101062178611755,0.052887771278619766,0.0737820565700531
52,2,0,recursive,0.15292301774024963,0.14901825785636902,0.023058991879224777,0.025441927835345268
52,2,0,replay,0.15291155874729156,0.14900711178779602,0.023057201877236366,0.025439903140068054
52,2,1,recursive,0.12302541732788086,0.023044699802994728,0.11575587093830109,0.03470982611179352
52,2,1,replay,0.12303876131772995,0.023046480491757393,0.1157681867480278,0.034714873880147934
52,2,2,recursive,0.14930589497089386,0.027011340484023094,0.03732071816921234,0.14202041923999786
52,2,2,replay,0.14935185015201569,0.02701474353671074,0.03733736649155617,0.14206372201442719
56,0,0,recursive,0.33092549443244934,0.15050169825553894,0.1868920624256134,0.22788652777671814
56,0,0,replay,0.32752177119255066,0.14894191920757294,0.18476231396198273,0.2257203757762909
56,0,1,recursive,0.08396626263856888,0.030750950798392296,0.04752152040600777,0.06201949343085289
56,0,1,replay,0.08396439254283905,0.030749130994081497,0.04752001911401749,0.06201900541782379
56,0,2,recursive,0.018211711198091507,0.007201360538601875,0.010082406923174858,0.013347355648875237
56,0,2,replay,0.018221870064735413,0.007205060217529535,0.010088157840073109,0.013354875147342682
56,1,0,recursive,0.20439228415489197,0.09039606153964996,0.11192633211612701,0.14518006145954132
56,1,0,replay,0.20384740829467773,0.09026791155338287,0.11162666976451874,0.14472372829914093
56,1,1,recursive,0.12091898918151855,0.04338143393397331,0.07216683775186539,0.08678363263607025
56,1,1,replay,0.1197737529873848,0.04303383827209473,0.07155637443065643,0.08586923032999039
56,1,2,recursive,0.12272825092077255,0.04285858944058418,0.06806952506303787,0.09269250929355621
56,1,2,replay,0.12119822204113007,0.042388834059238434,0.06721992790699005,0.09150779247283936
56,2,0,recursive,0.1374848335981369,0.13360077142715454,0.022298092022538185,0.02357342839241028
56,2,0,replay,0.13747547566890717,0.13359127938747406,0.022297797724604607,0.023572999984025955
56,2,1,recursive,0.1251247227191925,0.025707533583045006,0.11562985181808472,0.040311992168426514
56,2,1,replay,0.12514448165893555,0.025709902867674828,0.11564921587705612,0.040316272526979446
56,2,2,recursive,0.15340209007263184,0.030621403828263283,0.04385693371295929,0.14377446472644806
56,2,2,replay,0.15342693030834198,0.030605388805270195,0.04383983463048935,0.14380960166454315
60,0,0,recursive,0.7274821400642395,0.32761335372924805,0.4287723898887634,0.4879077076911926
60,0,0,replay,0.7286354899406433,0.32818421721458435,0.4293346405029297,0.4887499511241913
60,0,1,recursive,0.10512698441743851,0.047168463468551636,0.06246985122561455,0.07017360627651215
60,0,1,replay,0.09997113794088364,0.04510020464658737,0.05910567194223404,0.0668335109949112
60,0,2,recursive,0.255647212266922,0.10819379985332489,0.1577678620815277,0.1695844829082489
60,0,2,replay,0.2545980215072632,0.10772838443517685,0.1571030169725418,0.16891829669475555
60,1,0,recursive,0.16159959137439728,0.09246225655078888,0.08836018294095993,0.09878075122833252
60,1,0,replay,0.16379496455192566,0.09332157671451569,0.08986789733171463,0.10021791607141495
60,1,1,recursive,0.3238701820373535,0.14206673204898834,0.1997252106666565,0.21170444786548615
60,1,1,replay,0.33859342336654663,0.1489248126745224,0.20915542542934418,0.22072811424732208
60,1,2,recursive,0.16822944581508636,0.0725458562374115,0.09614351391792297,0.11745069921016693
60,1,2,replay,0.1731693297624588,0.0747760534286499,0.09903032332658768,0.12078555673360825
60,2,0,recursive,0.1387902796268463,0.1347324550151825,0.022782396525144577,0.02430778555572033
60,2,0,replay,0.13878467679023743,0.134726881980896,0.02278168685734272,0.02430734410881996
60,2,1,recursive,0.12168533354997635,0.024388115853071213,0.11338508129119873,0.036828842014074326
60,2,1,replay,0.12170110642910004,0.0243910551071167,0.11339931190013885,0.03683517500758171
60,2,2,recursive,0.15288099646568298,0.029109152033925056,0.039853885769844055,0.1446959674358368
60,2,2,replay,0.15292125940322876,0.029110340401530266,0.039864130318164825,0.1447354406118393
1,0,0,recursive,0.34091898798942566,0.17444130778312683,0.19680142402648926,0.2169450968503952
1,0,0,replay,0.34000691771507263,0.1739969700574875,0.19623799622058868,0.21638020873069763
1,0,1,recursive,0.16312094032764435,0.07393652945756912,0.10166238248348236,0.1039547324180603
1,0,1,replay,0.1629888117313385,0.0738777294754982,0.101578488945961,0.10387126356363297
1,0,2,recursive,0.04352794960141182,0.019707845523953438,0.027009066194295883,0.027871012687683105
1,0,2,replay,0.04353923350572586,0.019712381064891815,0.027016427367925644,0.0278782919049263
1,1,0,recursive,0.2017422914505005,0.10402143746614456,0.11880837380886078,0.12555500864982605
1,1,0,replay,0.2016851305961609,0.10398754477500916,0.1187683716416359,0.12552909553050995
1,1,1,recursive,0.22190634906291962,0.09622235596179962,0.13978028297424316,0.14298656582832336
1,1,1,replay,0.22087886929512024,0.09575507789850235,0.13910922408103943,0.14236241579055786
1,1,2,recursive,0.14892445504665375,0.06308135390281677,0.09081560373306274,0.09975852072238922
1,1,2,replay,0.14745266735553741,0.06242338940501213,0.08985970914363861,0.09884756058454514
1,2,0,recursive,0.16438300907611847,0.16038770973682404,0.02535659819841385,0.02558516524732113
1,2,0,replay,0.16437928378582,0.16038388013839722,0.025356508791446686,0.025585217401385307
1,2,1,recursive,0.13583828508853912,0.028552070260047913,0.12710046768188477,0.03850049152970314
1,2,1,replay,0.13585622608661652,0.028554514050483704,0.12711681425571442,0.03850804641842842
