direction,state,alpha,m,profile,q,h,predicted_norm,raw_error,corrected_error
-1,4,1.5,2,four_equal,0.25,0.02,0.419331272962476,0.00017031430100331686,8.580756018262985e-06
-1,4,1.5,2,four_equal,0.25,0.01,0.419331272962476,4.224298833457871e-05,1.0618807285013217e-06
-1,4,1.5,2,four_equal,0.25,0.005,0.419331272962476,1.0521227446454116e-05,1.3206506749525272e-07
-1,4,1.5,2,four_unequal,0.30000000000000004,0.08,0.4798171582171012,0.0033254722957878763,0.0006321758028318541
-1,4,1.5,2,four_unequal,0.30000000000000004,0.04,0.4798171582171012,0.0007962283977946094,7.642880865371076e-05
-1,4,1.5,2,four_unequal,0.30000000000000004,0.02,0.4798171582171012,0.0001952960266559331,9.388998520806362e-06
-1,4,1.5,2,four_unequal,0.30000000000000004,0.01,0.4798171582171012,4.839100426145051e-05,1.163281627223802e-06
-1,4,1.5,2,four_unequal,0.30000000000000004,0.005,0.4798171582171012,1.2045861813248263e-05,1.4476236938066367e-07
-1,4,2.0,1,one_step,1.0,0.08,1.3013621003579554,0.008617346197156742,0.0005484144169524062
-1,4,2.0,1,one_step,1.0,0.04,1.3013621003579554,0.002117654020508842,6.683420147652942e-05
-1,4,2.0,1,one_step,1.0,0.02,1.3013621003579554,0.0005249429252682159,8.244219713880066e-06
-1,4,2.0,1,one_step,1.0,0.01,1.3013621003579554,0.0001306837530637565,1.0235761982208074e-06
-1,4,2.0,1,one_step,1.0,0.005,1.3013621003579554,3.260235828583971e-05,1.275104782560438e-07
-1,4,2.0,1,four_equal,0.25,0.08,0.14309967362536605,0.0010839206328638342,0.00019688727663025264
-1,4,2.0,1,four_equal,0.25,0.04,0.14309967362536605,0.00025109213904286957,2.467115387100359e-05
-1,4,2.0,1,four_equal,0.25,0.02,0.14309967362536605,6.007879063540596e-05,3.0999790542704724e-06
-1,4,2.0,1,four_equal,0.25,0.01,0.14309967362536605,1.4669369821563253e-05,3.8882442233801597e-07
-1,4,2.0,1,four_equal,0.25,0.005,0.14309967362536605,3.6227004923871425e-06,4.86950441646461e-08
-1,4,2.0,1,four_unequal,0.30000000000000004,0.08,0.04856276068348418,0.0004669802560616816,0.00021152039908061708
-1,4,2.0,1,four_unequal,0.30000000000000004,0.04,0.04856276068348418,9.529225696593935e-05,2.4535755240991146e-05
-1,4,2.0,1,four_unequal,0.30000000000000004,0.02,0.04856276068348418,2.1515806444119186e-05,2.9553257179521636e-06
-1,4,2.0,1,four_unequal,0.30000000000000004,0.01,0.04856276068348418,5.1112641400476715e-06,3.6268945140348133e-07
-1,4,2.0,1,four_unequal,0.30000000000000004,0.005,0.04856276068348418,1.2455590421473383e-06,4.4923961841158605e-08
-1,4,2.0,2,one_step,1.0,0.08,1.924703278382538,0.012970828253826831,0.0012719747873046819
-1,4,2.0,2,one_step,1.0,0.04,1.924703278382538,0.0031597429333684577,0.00015595739549072136
-1,4,2.0,2,one_step,1.0,0.02,1.924703278382538,0.0007798236251048054,1.9292113144432487e-05
-1,4,2.0,2,one_step,1.0,0.01,1.924703278382538,0.00019370786781775683,2.3985106926236723e-06
-1,4,2.0,2,one_step,1.0,0.005,1.924703278382538,4.827194851755233e-05,2.9899115993607424e-07
-1,4,2.0,2,four_equal,0.25,0.08,0.4811758195956345,0.003355428459136817,0.0007953874630733696
-1,4,2.0,2,four_equal,0.25,0.04,0.4811758195956345,0.0007979812165518414,9.460370045507583e-05
-1,4,2.0,2,four_equal,0.25,0.02,0.4811758195956345,0.00019561675362315652,1.1521827996571682e-05
-1,4,2.0,2,four_equal,0.25,0.01,0.4811758195956345,4.848918691589114e-05,1.421233344466554e-06
-1,4,2.0,2,four_equal,0.25,0.005,0.4811758195956345,1.2074528559441778e-05,1.764672528844061e-07
-1,4,2.0,2,four_unequal,0.30000000000000004,0.08,0.5774109835147615,0.004057570952525623,0.0008899523399447844
-1,4,2.0,2,four_unequal,0.30000000000000004,0.04,0.5774109835147615,0.0009635999157549774,0.00010667910004271879
-1,4,2.0,2,four_unequal,0.30000000000000004,0.02,0.5774109835147615,0.00023560982079934252,1.3044401489868646e-05
-1,4,2.0,2,four_unequal,0.30000000000000004,0.01,0.5774109835147615,5.8302459050966597e-05,1.6122904434057544e-06
-1,4,2.0,2,four_unequal,0.30000000000000004,0.005,0.5774109835147615,1.45042646865754e-05,2.003926689682796e-07
-1,5,0.25,1,one_step,1.0,0.08,0.2258058999409568,0.0013981426442455946,4.727521492571972e-05
-1,5,0.25,1,one_step,1.0,0.04,0.2258058999409568,0.0003553557476867997,5.968723111837134e-06
-1,5,0.25,1,one_step,1.0,0.02,0.2258058999409568,8.957714378943808e-05,7.497567801904548e-07
-1,5,0.25,1,one_step,1.0,0.01,0.2258058999409568,2.2487220468140008e-05,9.394734258466262e-08
-1,5,0.25,1,one_step,1.0,0.005,0.2258058999409568,5.6334627637756425e-06,1.1757606163109308e-08
-1,5,0.25,1,four_equal,0.25,0.08,0.1159186947945732,0.0007003443989108,4.157624772078755e-05
-1,5,0.25,1,four_equal,0.25,0.04,0.1159186947945732,0.00018022963045587664,5.2449907494920905e-06
-1,5,0.25,1,four_equal,0.25,0.02,0.1159186947945732,4.570943134655612e-05,6.586081729710618e-07
-1,5,0.25,1,four_equal,0.25,0.01,0.1159186947945732,1.150942598822057e-05,8.251196922867507e-08
-1,5,0.25,1,four_equal,0.25,0.005,0.1159186947945732,2.887650223902457e-06,1.0325597258800028e-08
-1,5,0.25,1,four_unequal,0.30000000000000004,0.08,0.12315602516758777,0.0007454316080627834,4.277922409500853e-05
-1,5,0.25,1,four_unequal,0.30000000000000004,0.04,0.12315602516758777,0.0001916569948062714,5.393952753965419e-06
-1,5,0.25,1,four_unequal,0.30000000000000004,0.02,0.12315602516758777,4.858542205345178e-05,6.771371220930708e-07
-1,5,0.25,1,four_unequal,0.30000000000000004,0.01,0.12315602516758777,1.2230797975726622e-05,8.482228671147285e-08
-1,5,0.25,1,four_unequal,0.30000000000000004,0.005,0.12315602516758777,3.068288769866587e-06,1.06140218476819e-08
-1,5,0.25,2,one_step,1.0,0.08,0.2388669529835192,0.0014795021748477309,4.9261792000436765e-05
-1,5,0.25,2,one_step,1.0,0.04,0.2388669529835192,0.00037595689096513884,6.233076988054327e-06
-1,5,0.25,2,one_step,1.0,0.02,0.2388669529835192,9.47633935104342e-05,7.838083766332608e-07
-1,5,0.25,2,one_step,1.0,0.01,0.2388669529835192,2.37884853539202e-05,9.826687748675212e-08
-1,5,0.25,2,one_step,1.0,0.005,0.2388669529835192,5.959379727131384e-06,1.2301494050407474e-08
-1,5,0.25,2,four_equal,0.25,0.08,0.1292257222036511,0.0007837560881671263,4.366250128054932e-05
-1,5,0.25,2,four_equal,0.25,0.04,0.1292257222036511,0.000201281996835514,5.523302302190859e-06
-1,5,0.25,2,four_equal,0.25,0.02,0.1292257222036511,5.1001145110579973e-05,6.944957998038403e-07
-1,5,0.25,2,four_equal,0.25,0.01,0.1292257222036511,1.2836164133816409e-05,8.706663319196312e-08
-1,5,0.25,2,four_equal,0.25,0.005,0.1292257222036511,3.2198254922255566e-06,1.0899225164964386e-08
-1,5,0.25,2,four_unequal,0.30000000000000004,0.08,0.13644296084742205,0.0008286587401348356,4.484515789847511e-05
-1,5,0.25,2,four_unequal,0.30000000000000004,0.04,0.13644296084742205,0.00021267049743269297,5.669662823037183e-06
-1,5,0.25,2,four_unequal,0.30000000000000004,0.02,0.13644296084742205,5.3868276870803126e-05,7.126959920072451e-07
-1,5,0.25,2,four_unequal,0.30000000000000004,0.01,0.13644296084742205,1.3555425247628033e-05,8.933564230765449e-08
-1,5,0.25,2,four_unequal,0.30000000000000004,0.005,0.13644296084742205,3.399949100158668e-06,1.118247276300961e-08
-1,5,0.5,1,one_step,1.0,0.08,0.4516117998819135,0.0027976405340256875,9.32450983495852e-05
-1,5,0.5,1,one_step,1.0,0.04,0.4516117998819135,0.0007108954888120124,1.1760080777871518e-05
-1,5,0.5,1,one_step,1.0,0.02,0.4516117998819135,0.00017917825967040356,1.4763951169670836e-06
-1,5,0.5,1,one_step,1.0,0.01,0.4516117998819135,4.497750026069793e-05,1.849436661217562e-07
-1,5,0.5,1,one_step,1.0,0.005,0.4516117998819135,1.126731193313744e-05,2.3142445740630885e-08
-1,5,0.5,1,four_equal,0.25,0.08,0.19198989801827643,0.0011477495112504647,8.099105469167797e-05
-1,5,0.5,1,four_equal,0.25,0.04,0.19198989801827643,0.0002969753707190731,1.0209236074560628e-05
-1,5,0.5,1,four_equal,0.25,0.02,0.19198989801827643,7.551466844231961e-05,1.281396180716818e-06
-1,5,0.5,1,four_equal,0.25,0.01,0.19198989801827643,1.903850483118824e-05,1.6049878313228793e-07
-1,5,0.5,1,four_equal,0.25,0.005,0.19198989801827643,4.779666716308373e-06,2.0082502474956988e-08
-1,5,0.5,1,four_unequal,0.30000000000000004,0.08,0.2091863147422344,0.0012552183592970298,8.360001336130231e-05
-1,5,0.5,1,four_unequal,0.30000000000000004,0.04,0.2091863147422344,0.0003241720599924686,1.0529623552666228e-05
-1,5,0.5,1,four_unequal,0.30000000000000004,0.02,0.2091863147422344,8.235392519967459e-05,1.321072760010168e-06
-1,5,0.5,1,four_unequal,0.30000000000000004,0.01,0.2091863147422344,2.0753257436379257e-05,1.6543470083965515e-07
-1,5,0.5,1,four_unequal,0.30000000000000004,0.005,0.2091863147422344,5.208967557399214e-06,2.0698001326211434e-08
-1,5,0.5,2,one_step,1.0,0.08,0.5039224499278946,0.0031237276111499503,0.00010147567027015989
-1,5,0.5,2,one_step,1.0,0.04,0.5039224499278946,0.0007934354381050921,1.2849419559594593e-05
-1,5,0.5,2,one_step,1.0,0.02,0.5039224499278946,0.00019995355233994977,1.6163509021408604e-06
-1,5,0.5,2,one_step,1.0,0.01,0.5039224499278946,5.018967422455288e-05,2.0267487424631535e-07
-1,5,0.5,2,one_step,1.0,0.005,0.5039224499278946,1.2572699943400538e-05,2.537363751526542e-08
-1,5,0.5,2,four_equal,0.25,0.08,0.24514057543531403,0.001480802475122152,8.935781585940417e-05
-1,5,0.5,2,four_equal,0.25,0.04,0.24514057543531403,0.00038105064475078246,1.1322312317266136e-05
-1,5,0.5,2,four_equal,0.25,0.02,0.24514057543531403,9.664940304504154e-05,1.4247277813942659e-06
-1,5,0.5,2,four_equal,0.25,0.01,0.24514057543531403,2.4337580090031827e-05,1.786771085778355e-07
-1,5,0.5,2,four_equal,0.25,0.005,0.24514057543531403,6.1064158255930965e-06,2.237114192064609e-08
-1,5,0.5,2,four_unequal,0.30000000000000004,0.08,0.26225194792437656,0.0015875157432969024,9.194380754686413e-05
-1,5,0.5,2,four_unequal,0.30000000000000004,0.04,0.26225194792437656,0.0004080858219445654,1.163929413124542e-05
-1,5,0.5,2,four_unequal,0.30000000000000004,0.02,0.26225194792437656,0.00010345152293023179,1.4639459908747403e-06
-1,5,0.5,2,four_unequal,0.30000000000000004,0.01,0.26225194792437656,2.6043442187947026e-05,1.8355371640154143e-07
-1,5,0.5,2,four_unequal,0.30000000000000004,0.005,0.26225194792437656,6.5335425387008056e-06,2.297910203269197e-08
-1,5,1.0,1,one_step,1.0,0.08,0.903223599763827,0.005600256576783615,0.0001817403910229842
-1,5,1.0,1,one_step,1.0,0.04,0.903223599763827,0.001422497390716085,2.2843285922538688e-05
-1,5,1.0,1,one_step,1.0,0.02,0.903223599763827,0.00035845050426819953,2.862581453192606e-06
-1,5,1.0,1,one_step,1.0,0.01,0.903223599763827,8.996711707354262e-05,3.58248082665145e-07
-1,5,1.0,1,one_step,1.0,0.005,0.903223599763827,2.2536161885849956e-05,4.4806866127557017e-08
-1,5,1.0,1,four_equal,0.25,0.08,0.22580589994095676,0.0012925313319498003,0.00015611066240147132
-1,5,1.0,1,four_equal,0.25,0.04,0.22580589994095676,0.00034206605615058654,1.963636024525339e-05
-1,5,1.0,1,four_equal,0.25,0.02,0.22580589994095676,8.791105692399028e-05,2.46165610340127e-06
-1,5,1.0,1,four_equal,0.25,0.01,0.22580589994095676,2.227867599815768e-05,3.081328775593409e-07
-1,5,1.0,1,four_equal,0.25,0.005,0.22580589994095676,5.607377655891829e-06,3.854262199715424e-08
-1,5,1.0,1,four_unequal,0.30000000000000004,0.08,0.27096707992914815,0.0015754838624008115,0.00016158404087303292
-1,5,1.0,1,four_unequal,0.30000000000000004,0.04,0.27096707992914815,0.0004136032816959916,2.0292122768738834e-05
-1,5,1.0,1,four_unequal,0.30000000000000004,0.02,0.27096707992914815,0.00010588792593385346,2.541771158293904e-06
-1,5,1.0,1,four_unequal,0.30000000000000004,0.01,0.27096707992914815,2.67839996475886e-05,3.180288514254467e-07
-1,5,1.0,1,four_unequal,0.30000000000000004,0.005,0.27096707992914815,6.735067647596492e-06,3.9772142103705644e-08
-1,5,1.0,2,one_step,1.0,0.08,1.1129226160727415,0.006909068799458779,0.0002167025714571344
-1,5,1.0,2,one_step,1.0,0.04,1.1129226160727415,0.0017535930897859926,2.7425591662972233e-05
-1,5,1.0,2,one_step,1.0,0.02,1.1129226160727415,0.00044176087366503444,3.448495152737516e-06
-1,5,1.0,2,one_step,1.0,0.01,1.1129226160727415,0.00011086484633930142,4.323021236284359e-07
-1,5,1.0,2,one_step,1.0,0.005,1.1129226160727415,2.7769552389140585e-05,5.411434991438778e-08
-1,5,1.0,2,four_equal,0.25,0.08,0.43708657987396093,0.0026131345929301633,0.000188307516634442
-1,5,1.0,2,four_equal,0.25,0.04,0.43708657987396093,0.0006759031913539761,2.391120952065643e-05
-1,5,1.0,2,four_equal,0.25,0.02,0.43708657987396093,0.00017188041628232053,3.011485816405541e-06
-1,5,1.0,2,four_equal,0.25,0.01,0.43708657987396093,4.3337856519674226e-05,3.7782154704909877e-07
-1,5,1.0,2,four_equal,0.25,0.005,0.43708657987396093,1.0880719884873173e-05,4.7313447966040165e-08
-1,5,1.0,2,four_unequal,0.30000000000000004,0.08,0.4820041831273946,0.002894472381902006,0.00019445774623106388
-1,5,1.0,2,four_unequal,0.30000000000000004,0.04,0.4820041831273946,0.0007470364565342551,2.4645228491920987e-05
-1,5,1.0,2,four_unequal,0.30000000000000004,0.02,0.4820041831273946,0.00018975768507788478,3.1009809107252805e-06
-1,5,1.0,2,four_unequal,0.30000000000000004,0.01,0.4820041831273946,4.781852873914404e-05,3.888647709694186e-07
-1,5,1.0,2,four_unequal,0.30000000000000004,0.005,0.4820041831273946,1.2002282381601136e-05,4.8684792389326864e-08
-1,5,1.5,1,one_step,1.0,0.08,1.3548353996457405,0.008406949821933917,0.0002664405616479424
-1,5,1.5,1,one_step,1.0,0.04,1.3548353996457405,0.0021347463043017633,3.3315576726759796e-05
-1,5,1.5,1,one_step,1.0,0.02,1.3548353996457405,0.0005378129172873446,4.163160300810337e-06
-1,5,1.5,1,one_step,1.0,0.01,1.3548353996457405,0.00013496860863084978,5.202507947931973e-07
-1,5,1.5,1,one_step,1.0,0.005,1.3548353996457405,3.3806534642363775e-05,6.502029132591617e-08
-1,5,1.5,1,four_equal,0.25,0.08,0.11693009060653975,0.0006120150081152266,0.00023310623710191312
-1,5,1.5,1,four_equal,0.25,0.04,0.11693009060653975,0.00016828490202926117,2.9239742643051414e-05
-1,5,1.5,1,four_equal,0.25,0.02,0.11693009060653975,4.4327566636115725e-05,3.659772047900674e-06
-1,5,1.5,1,four_equal,0.25,0.01,0.11693009060653975,1.1382038519514125e-05,4.5772052261400517e-07
-1,5,1.5,1,four_equal,0.25,0.005,0.11693009060653975,2.884056692430098e-06,5.72289772430367e-08
-1,5,1.5,1,four_unequal,0.30000000000000004,0.08,0.19389062126088283,0.0010439558295328884,0.00023977572429944116
-1,5,1.5,1,four_unequal,0.30000000000000004,0.04,0.19389062126088283,0.0002850804794600666,2.999711958275112e-05
-1,5,1.5,1,four_unequal,0.30000000000000004,0.02,0.19389062126088283,7.438594503807713e-05,3.74943580629588e-06
-1,5,1.5,1,four_unequal,0.30000000000000004,0.01,0.19389062126088283,1.8991237837099914e-05,4.686080923463216e-07
-1,5,1.5,1,four_unequal,0.30000000000000004,0.005,0.19389062126088283,4.797446513079078e-06,5.856966964358953e-08
-1,5,1.5,2,one_step,1.0,0.08,1.8275079914296135,0.011360084259666703,0.00034902750312034114
-1,5,1.5,2,one_step,1.0,0.04,1.8275079914296135,0.0028814690597021805,4.404846023293643e-05
-1,5,1.5,2,one_step,1.0,0.02,1.8275079914296135,0.0007256536637117121,5.529665176806034e-06
-1,5,1.5,2,one_step,1.0,0.01,1.8275079914296135,0.0001820802273745467,6.925926441669223e-07
-1,5,1.5,2,one_step,1.0,0.005,1.8275079914296135,4.560376385225084e-05,8.665763290978552e-08
-1,5,1.5,2,four_equal,0.25,0.08,0.5759696940548292,0.00339412188889707,0.00029847656861857735
-1,5,1.5,2,four_equal,0.25,0.04,0.5759696940548292,0.0008843438383305673,3.794532637541204e-05
-1,5,1.5,2,four_equal,0.25,0.02,0.5759696940548292,0.00022569556097636992,4.780654581858293e-06
-1,5,1.5,2,four_equal,0.25,0.01,0.5759696940548292,5.700792461367103e-05,5.998449030665509e-07
-1,5,1.5,2,four_equal,0.25,0.005,0.5759696940548292,1.4325457832653141e-05,7.5119398960163e-08
-1,5,1.5,2,four_unequal,0.30000000000000004,0.08,0.6593465597152419,0.003918341372675956,0.00030933833307467503
-1,5,1.5,2,four_unequal,0.30000000000000004,0.04,0.6593465597152419,0.00101666141244122,3.919671508106988e-05
-1,5,1.5,2,four_unequal,0.30000000000000004,0.02,0.6593465597152419,0.0002589164841129012,4.930130533938754e-06
-1,5,1.5,2,four_unequal,0.30000000000000004,0.01,0.6593465597152419,6.5329758764084e-05,6.180859719418192e-07
-1,5,1.5,2,four_unequal,0.30000000000000004,0.005,0.6593465597152419,1.640792168863272e-05,7.737153495967028e-08
-1,5,2.0,1,one_step,1.0,0.08,1.8064471995276543,0.01121681171898283,0.0003483168439207895
-1,5,2.0,1,one_step,1.0,0.04,1.8064471995276543,0.0028475824060672098,4.324415594274911e-05
-1,5,2.0,1,one_step,1.0,0.02,1.8064471995276543,0.0007172616672400986,5.382852465663502e-06
-1,5,2.0,1,one_step,1.0,0.01,1.8064471995276543,0.0001799817326278127,6.713030386950611e-07
-1,5,2.0,1,one_step,1.0,0.005,1.8064471995276543,4.5078414970788185e-05,8.38114244839436e-08
-1,5,2.0,1,four_equal,0.25,0.08,0.22543970551354117,0.0017622788978644585,0.0003239048697915275
-1,5,2.0,1,four_equal,0.25,0.04,0.22543970551354117,0.0004005639191510951,4.0500293164552274e-05
-1,5,2.0,1,four_equal,0.25,0.02,0.22543970551354117,9.514988963954326e-05,5.060019139420849e-06
-1,5,2.0,1,four_equal,0.25,0.01,0.22543970551354117,2.3165054022785156e-05,6.322373211394211e-07
-1,5,2.0,1,four_equal,0.25,0.005,0.22543970551354117,5.713582036712127e-06,7.900965196862098e-08
-1,5,2.0,1,four_unequal,0.30000000000000004,0.08,0.13987059595214402,0.0011395320185172808,0.00032675761027174276
-1,5,2.0,1,four_unequal,0.30000000000000004,0.04,0.13987059595214402,0.0002527836343178252,4.070601764501124e-05
-1,5,2.0,1,four_unequal,0.30000000000000004,0.02,0.13987059595214402,5.945678689978716e-05,5.07583074541517e-06
-1,5,2.0,1,four_unequal,0.30000000000000004,0.01,0.13987059595214402,1.4417792709872188e-05,6.335801630134274e-07
-1,5,2.0,1,four_unequal,0.30000000000000004,0.005,0.13987059595214402,3.550096166874519e-06,7.913745505671615e-08
-1,5,2.0,2,one_step,1.0,0.08,2.64802445032937,0.016479198380842195,0.0005010408320447248
-1,5,2.0,2,one_step,1.0,0.04,2.64802445032937,0.004177738486470599,6.294675213135868e-05
-1,5,2.0,2,one_step,1.0,0.02,2.64802445032937,0.0010517920211180897,7.881839059646811e-06
-1,5,2.0,2,one_step,1.0,0.01,2.64802445032937,0.00026387355131634146,9.858579379842717e-07
-1,5,2.0,2,one_step,1.0,0.005,2.64802445032937,6.608440190211747e-05,1.2326446489388467e-07
-1,5,2.0,2,four_equal,0.25,0.08,0.6620061125823425,0.003821927310495676,0.00042077744763720785
-1,5,2.0,2,four_equal,0.25,0.04,0.6620061125823425,0.0010063535670927178,5.352597346816353e-05
-1,5,2.0,2,four_equal,0.25,0.02,0.6620061125823425,0.0002581384222105053,6.743731286751846e-06
-1,5,2.0,2,four_equal,0.25,0.01,0.6620061125823425,6.53642256970544e-05,8.460979722030678e-07
-1,5,2.0,2,four_equal,0.25,0.005,0.6620061125823425,1.6445399173483817e-05,1.0595199761161197e-07
-1,5,2.0,2,four_unequal,0.30000000000000004,0.08,0.7944073350988111,0.0046570312765871,0.00043727393407602466
-1,5,2.0,2,four_unequal,0.30000000000000004,0.04,0.7944073350988111,0.0012168586727202481,5.53441009840232e-05
-1,5,2.0,2,four_unequal,0.30000000000000004,0.02,0.7944073350988111,0.0003109448574484835,6.954965392297901e-06
-1,5,2.0,2,four_unequal,0.30000000000000004,0.01,0.7944073350988111,7.858593162764048e-05,8.71476361267255e-07
-1,5,2.0,2,four_unequal,0.30000000000000004,0.005,0.7944073350988111,1.9753180985207224e-05,1.0905944503093952e-07
-1,6,0.25,1,one_step,1.0,0.08,0.18718981517038177,0.0011550901889826315,6.760291834354609e-05
-1,6,0.25,1,one_step,1.0,0.04,0.18718981517038177,0.0002940935826660488,8.463418255690983e-06
-1,6,0.25,1,one_step,1.0,0.02,0.18718981517038177,7.419708155183277e-05,1.058565310344592e-06
-1,6,0.25,1,one_step,1.0,0.01,0.18718981517038177,1.8633971290124948e-05,1.3235488507176802e-07
-1,6,0.25,1,one_step,1.0,0.005,0.18718981517038177,4.669109641337092e-06,1.654632117154362e-08
-1,6,0.25,1,four_equal,0.25,0.08,0.09092222240399411,0.0005402497662685908,6.239825581982422e-05
-1,6,0.25,1,four_equal,0.25,0.04,0.09092222240399411,0.0001401929880577505,7.761104764753617e-06
-1,6,0.25,1,four_equal,0.25,0.02,0.09092222240399411,3.570442474357746e-05,9.676129942490732e-07
-1,6,0.25,1,four_equal,0.25,0.01,0.09092222240399411,9.008923528273608e-06,1.2079031314129175e-07
-1,6,0.25,1,four_equal,0.25,0.005,0.09092222240399411,2.262628738467723e-06,1.5088596106040614e-08
-1,6,0.25,1,four_unequal,0.30000000000000004,0.08,0.09733457315889145,0.0005813358346734504,6.331079481172679e-05
-1,6,0.25,1,four_unequal,0.30000000000000004,0.04,0.09733457315889145,0.00015046388726153712,7.875469780686266e-06
-1,6,0.25,1,four_unequal,0.30000000000000004,0.02,0.09733457315889145,3.827104225494792e-05,9.81925424789404e-07
-1,6,0.25,1,four_unequal,0.30000000000000004,0.01,0.09733457315889145,9.650384830985714e-06,1.2258036464987425e-07
-1,6,0.25,1,four_unequal,0.30000000000000004,0.005,0.09733457315889145,2.422966785145693e-06,1.5312413296417447e-08
-1,6,0.25,2,one_step,1.0,0.08,0.1969861713010436,0.0012126330072307113,7.347412199559171e-05
-1,6,0.25,2,one_step,1.0,0.04,0.1969861713010436,0.0003091203920623769,9.194837151493205e-06
-1,6,0.25,2,one_step,1.0,0.02,0.1969861713010436,7.803455954547674e-05,1.1498328422507394e-06
-1,6,0.25,2,one_step,1.0,0.01,0.1969861713010436,1.9603466431101362e-05,1.4375312773080882e-07
-1,6,0.25,2,one_step,1.0,0.005,0.1969861713010436,4.912750572733e-06,1.7970456584038526e-08
-1,6,0.25,2,four_equal,0.25,0.08,0.10073351448605482,0.0005977584115509729,6.836066290898568e-05
-1,6,0.25,2,four_equal,0.25,0.04,0.10073351448605482,0.00015523040730142213,8.501324850263805e-06
-1,6,0.25,2,four_equal,0.25,0.02,0.10073351448605482,3.9546409298212426e-05,1.0598257151844425e-06
-1,6,0.25,2,four_equal,0.25,0.01,0.10073351448605482,9.979741069766542e-06,1.322972230392619e-07
-1,6,0.25,2,four_equal,0.25,0.005,0.10073351448605482,2.5066224423115766e-06,1.652572828599659e-08
-1,6,0.25,2,four_unequal,0.30000000000000004,0.08,0.107144537130709,0.0006388433274011855,6.925493149364277e-05
-1,6,0.25,2,four_unequal,0.30000000000000004,0.04,0.107144537130709,0.00016549961044854804,8.613452306448e-06
-1,6,0.25,2,four_unequal,0.30000000000000004,0.02,0.107144537130709,4.211252077238497e-05,1.0738614416143329e-06
-1,6,0.25,2,four_unequal,0.30000000000000004,0.01,0.107144537130709,1.06210710085647e-05,1.3405287878155494e-07
-1,6,0.25,2,four_unequal,0.30000000000000004,0.005,0.107144537130709,2.6669273627167955e-06,1.6745258319327866e-08
-1,6,0.5,1,one_step,1.0,0.08,0.37437963034076355,0.002314012077857923,0.00013128807105222825
-1,6,0.5,1,one_step,1.0,0.04,0.37437963034076355,0.0005887115985906614,1.639665252875994e-05
-1,6,0.5,1,one_step,1.0,0.02,0.37437963034076355,0.0001484626857518717,2.04822522754347e-06
-1,6,0.5,1,one_step,1.0,0.01,0.37437963034076355,3.7276697431817776e-05,2.5592880652166705e-07
-1,6,0.5,1,one_step,1.0,0.005,0.37437963034076355,9.339325609214365e-06,3.1984432734338505e-08
-1,6,0.5,1,four_equal,0.25,0.08,0.15241541399286915,0.0008968424411261779,0.0001194052291603441
-1,6,0.5,1,four_equal,0.25,0.04,0.15241541399286915,0.00023387892976514305,1.481420172430657e-05
-1,6,0.5,1,four_equal,0.25,0.02,0.15241541399286915,5.970968517492066e-05,1.8444878768466682e-06
-1,6,0.5,1,four_equal,0.25,0.01,0.15241541399286915,1.5084014258858385e-05,2.300952245246695e-07
-1,6,0.5,1,four_equal,0.25,0.005,0.15241541399286915,3.790666772905196e-06,2.8732467554066226e-08
-1,6,0.5,1,four_unequal,0.30000000000000004,0.08,0.16720625198706549,0.0009915513863721485,0.0001215261306507008
-1,6,0.5,1,four_unequal,0.30000000000000004,0.04,0.16720625198706549,0.000257572476582957,1.5076588017259637e-05
-1,6,0.5,1,four_unequal,0.30000000000000004,0.02,0.16720625198706549,6.563078031004743e-05,1.8771125133947652e-06
-1,6,0.5,1,four_unequal,0.30000000000000004,0.01,0.16720625198706549,1.6563765791498455e-05,2.3416236604570784e-07
-1,6,0.5,1,four_unequal,0.30000000000000004,0.005,0.16720625198706549,4.1605256058522e-06,2.9240174229557024e-08
-1,6,0.5,2,one_step,1.0,0.08,0.4135688397542065,0.0025445177414500212,0.00015463995767008934
-1,6,0.5,2,one_step,1.0,0.04,0.4135688397542065,0.0006488722860741295,1.9299935383615483e-05
-1,6,0.5,2,one_step,1.0,0.02,0.4135688397542065,0.00016382061986695658,2.4100990461954437e-06
-1,6,0.5,2,one_step,1.0,0.01,0.4135688397542065,4.115590795754834e-05,3.010962391247094e-07
-1,6,0.5,2,one_step,1.0,0.005,0.4135688397542065,1.031409280925645e-05,3.762611972731763e-08
-1,6,0.5,2,four_equal,0.25,0.08,0.19165548000335225,0.001126972457986253,0.00014318097829045257
-1,6,0.5,2,four_equal,0.25,0.04,0.19165548000335225,0.00029405030133153114,1.7760535746068944e-05
-1,6,0.5,2,four_equal,0.25,0.02,0.19165548000335225,7.508018183530025e-05,2.2111486594099016e-06
-1,6,0.5,2,four_equal,0.25,0.01,0.19165548000335225,1.8967403446427816e-05,2.758245700026585e-07
-1,6,0.5,2,four_equal,0.25,0.005,0.19165548000335225,4.766596089058272e-06,3.4442134731723455e-08
-1,6,0.5,2,four_unequal,0.30000000000000004,0.08,0.20644081354434282,0.0012217090687267763,0.00014522022484390307
-1,6,0.5,2,four_unequal,0.30000000000000004,0.04,0.20644081354434282,0.00031773931112942945,1.801274509522927e-05
-1,6,0.5,2,four_unequal,0.30000000000000004,0.02,0.20644081354434282,8.099941140002058e-05,2.2425040649301773e-06
-1,6,0.5,2,four_unequal,0.30000000000000004,0.01,0.20644081354434282,2.0446635022397937e-05,2.7973328327501326e-07
